species	gene_id	gene_name	genetype	chromosome	start	end	gene_length_bp	strand	hk_status	hk_source	source_file
homo_sapiens	ENSG00000133561	GIMAP6	protein_coding	7	150625375	150632648	7274	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000086232	EIF2AK1	protein_coding	7	6022247	6059231	36985	-	HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000122674	CCZ1	protein_coding	7	5898692	5926550	27859	+	HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000146828	SLC12A9	protein_coding	7	100826820	100867017	40198	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000185811	IKZF1	protein_coding	7	50303412	50405101	101690	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000127952	STYXL1	protein_coding	7	75996315	76048809	52495	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000196411	EPHB4	protein_coding	7	100802563	100827555	24993	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000106089	STX1A	protein_coding	7	73699205	73719691	20487	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000164708	PGAM2	protein_coding	7	44062727	44065605	2879	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000164659	ELAPOR2	protein_coding	7	86876906	87059693	182788	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000146701	MDH2	protein_coding	7	76048050	76067508	19459	+	HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000006704	GTF2IRD1	protein_coding	7	74452463	74602619	150157	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000085662	AKR1B1	protein_coding	7	134442349	134459284	16936	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000055130	CUL1	protein_coding	7	148697914	148801110	103197	+	HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000106086	PLEKHA8	protein_coding	7	30027404	30130483	103080	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000105982	RNF32	protein_coding	7	156640281	156677191	36911	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000188191	PRKAR1B	protein_coding	7	549196	728268	179073	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000164818	DNAAF5	protein_coding	7	726690	786475	59786	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000106263	EIF3B	protein_coding	7	2354086	2380747	26662	+	HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000010270	STARD3NL	protein_coding	7	38178245	38230671	52427	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000122786	CALD1	protein_coding	7	134744252	134970729	226478	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000177504	VCX2	protein_coding	X	8169944	8171267	1324	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000125363	AMELX	protein_coding	X	11293413	11300761	7349	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000169084	DHRSX	protein_coding	X	2219506	2502805	283300	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000177138	FAM9B	protein_coding	X	9024232	9295682	271451	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000183304	FAM9A	protein_coding	X	8790795	8801383	10589	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000126010	GRPR	protein_coding	X	16123565	16153518	29954	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000177324	BEND2	protein_coding	X	18162931	18220886	57956	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000185915	KLHL34	protein_coding	X	21654690	21658330	3641	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000149970	CNKSR2	protein_coding	X	21372801	21654695	281895	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000169906	S100G	protein_coding	X	16650158	16654670	4513	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000187516	H2AP	protein_coding	X	37990779	37991314	536	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000182798	MAGEB17	protein_coding	X	16167481	16171464	3984	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000189132	FAM47B	protein_coding	X	34942796	34944915	2120	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000177689	MAGEB10	protein_coding	X	27807990	27823014	15025	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102313	ITIH6	protein_coding	X	54748918	54798255	49338	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102043	MTMR8	protein_coding	X	64268081	64395452	127372	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000008086	CDKL5	protein_coding	X	18425583	18653629	228047	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000165164	CFAP47	protein_coding	X	35919734	36385317	465584	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000268994	FAM236B	protein_coding	X	72781865	72782660	796	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000230797	YY2	protein_coding	X	21855987	21858740	2754	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000147081	AKAP4	protein_coding	X	50190777	50201007	10231	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102221	JADE3	protein_coding	X	46912276	47061242	148967	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000189299	FOXR2	protein_coding	X	55623400	55626192	2793	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000187601	MAGEH1	protein_coding	X	55452127	55453566	1440	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000250349		protein_coding	X	37349330	38687674	1338345	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000196468	FGF16	protein_coding	X	77447389	77457278	9890	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000147183	CPXCR1	protein_coding	X	88747225	88754785	7561	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000174740	PABPC5	protein_coding	X	91434595	91438584	3990	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000186288	PABPC1L2A	protein_coding	X	73077276	73079512	2237	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000174225	ARL13A	protein_coding	X	100969708	100990831	21124	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000165288	BRWD3	protein_coding	X	80669503	80809877	140375	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000158813	EDA	protein_coding	X	69616067	70039472	423406	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000198934	MAGEE1	protein_coding	X	76427710	76431342	3633	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000153779	TGIF2LX	protein_coding	X	89921908	89922883	976	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000170925	TEX13B	protein_coding	X	107980864	107982370	1507	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000186675	MAGEE2	protein_coding	X	75782987	75785254	2268	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000047597	XK	protein_coding	X	37685791	37732130	46340	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000047648	ARHGAP6	protein_coding	X	11117651	11665920	548270	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000147082	CCNB3	protein_coding	X	50202713	50351914	149202	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000196767	POU3F4	protein_coding	X	83508290	83512127	3838	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000283594	FAM236C	protein_coding	X	72912615	72913401	787	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102055	PPP1R2C	protein_coding	X	42777366	42778163	798	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000183035	CYLC1	protein_coding	X	83861126	83886699	25574	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000147223	RIPPLY1	protein_coding	X	106900063	106903341	3279	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000226372	DCAF8L1	protein_coding	X	27977992	27981449	3458	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000186767	SPIN4	protein_coding	X	63347228	63351332	4105	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000198354	DCAF12L2	protein_coding	X	126163499	126166289	2791	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000189401	OTUD6A	protein_coding	X	70062457	70064179	1723	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102021	LUZP4	protein_coding	X	115289715	115307563	17849	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000227234	SPANXB1	protein_coding	X	141002594	141003706	1113	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000046774	MAGEC2	protein_coding	X	142202342	142205290	2949	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000183434	TFDP3	protein_coding	X	133216662	133218354	1693	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000189252	SPANXN3	protein_coding	X	143508735	143517475	8741	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000278646		protein_coding	X	120877496	120878924	1429	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000226685	CT47A12	protein_coding	X	120930250	120932301	2052	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102239	BRS3	protein_coding	X	136487947	136493780	5834	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000198881	ASB12	protein_coding	X	64224194	64230607	6414	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000226929	CT47A11	protein_coding	X	120933840	120937158	3319	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000288258		protein_coding	X	155061622	155065519	3898	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000184675	AMER1	protein_coding	X	64185117	64205708	20592	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000198573	SPANXC	protein_coding	X	141241463	141242517	1055	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000203923	SPANXN1	protein_coding	X	145247503	145256208	8706	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000171116	HSFX1	protein_coding	X	149774068	149776867	2800	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000182712	CMC4	protein_coding	X	155061622	155071136	9515	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000156009	MAGEA8	protein_coding	X	149881141	149885835	4695	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000228517	CT47A7	protein_coding	X	120953282	120956600	3319	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000182195	LDOC1	protein_coding	X	141111605	141177129	65525	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000241489		protein_coding	X	149477104	149540926	63823	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000185247	MAGEA11	protein_coding	X	149688228	149717268	29041	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102195	GPR50	protein_coding	X	151176584	151181465	4882	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000166049	PASD1	protein_coding	X	151563675	151676739	113065	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000225110	PNMA6F	protein_coding	X	153317680	153321767	4088	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000196406	SPANXD	protein_coding	X	141697411	141698739	1329	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000185010	F8	protein_coding	X	154835788	155026940	191153	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000183631	PRR32	protein_coding	X	126819729	126821786	2058	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000235699	CXorf51B	protein_coding	X	146809771	146810411	641	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000155966	AFF2	protein_coding	X	148500617	149000663	500047	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000198889	DCAF12L1	protein_coding	X	126549383	126552814	3432	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000182890	GLUD2	protein_coding	X	121047610	121050094	2485	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000285547		protein_coding	X	72301691	72572843	271153	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000156920	ADGRG4	protein_coding	X	136300963	136416890	115928	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000155961	RAB39B	protein_coding	X	155258235	155264491	6257	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000186310	NAP1L3	protein_coding	X	93670930	93673578	2649	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000204019	CT83	protein_coding	X	116461686	116462976	1291	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000203926	SPANXA2	protein_coding	X	141589708	141590762	1055	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000186810	CXCR3	protein_coding	X	71615916	71618511	2596	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000277745	H2AB3	protein_coding	X	155459415	155460005	591	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102076	OPN1LW	protein_coding	X	154144243	154159032	14790	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000268221	OPN1MW	protein_coding	X	154182596	154196861	14266	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000102178	UBL4A	protein_coding	X	154483717	154486615	2899	-	HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000005302	MSL3	protein_coding	X	11758159	11775772	17614	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000196664	TLR7	protein_coding	X	12867072	12890361	23290	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000204379	XAGE1A	protein_coding	X	52495808	52500812	5005	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000187754	SSX7	protein_coding	X	52644061	52654900	10840	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000204363	SPANXN5	protein_coding	X	52796144	52797427	1284	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000277150	F8A3	protein_coding	X	155456914	155458620	1707	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000184388	PABPC1L2B	protein_coding	X	73002939	73006106	3168	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000175718	RBMXL3	protein_coding	X	115189410	115192868	3459	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000268447	SSX2B	protein_coding	X	52751132	52790305	39174	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000275520	FAM236A	protein_coding	X	72938163	72938958	796	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000283463	HSFX4	protein_coding	X	149929573	149931287	1715	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000063587	ZNF275	protein_coding	X	153334147	153360110	25964	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000147117	ZNF157	protein_coding	X	47370578	47414498	43921	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000130054	NALF2	protein_coding	X	69504326	69532508	28183	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000235961	PNMA6A	protein_coding	X	153072454	153075019	2566	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000165584	SSX3	protein_coding	X	48346427	48356707	10281	-	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
homo_sapiens	ENSG00000268009	SSX4	protein_coding	X	48383516	48393347	9832	+	non-HK	HRT Atlas	data/raw/ensembl/homo_sapiens/release-115/Homo_sapiens.GRCh38.115.chr.gtf.gz
