Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	gene_length_bp
ENSG00000108423	59859426	59892945	17	33520
ENSG00000130640	133278635	133318823	10	40189
ENSG00000137822	43369221	43409771	15	40551
ENSG00000178952	28842410	28846419	16	4010
ENSG00000114383	50320027	50328251	3	8225
ENSG00000149016	62575045	62591637	11	16593
ENSG00000171928	18781111	18806715	17	25605
ENSG00000084652	32178097	32198299	1	20203
ENSG00000086712	16786432	16844519	X	58088
ENSG00000100348	36466895	36482072	22	15178
ENSG00000153066	11679079	11742907	16	63829
ENSG00000117862	52020130	52055772	1	35643
ENSG00000113621	134874318	134901635	5	27318
ENSG00000129235	6640712	6644541	17	3830
ENSG00000115514	99318982	99340702	2	21721
ENSG00000091164	56597209	56651600	18	54392
ENSG00000141759	79970813	80033949	18	63137
ENSG00000140830	72084854	72094431	16	9578
ENSG00000198431	104215779	104350307	12	134529
ENSG00000105397	10350528	10380608	19	30081
ENSG00000198874	66995173	67239521	7	244349
ENSG00000160201	43092956	43107605	21	14650
ENSG00000161265	35742464	35745445	19	2982
ENSG00000063244	55654146	55674716	19	20571
ENSG00000117143	162561481	162601259	1	39779
ENSG00000130985	47190713	47215173	X	24461
ENSG00000126261	34428352	34471251	19	42900
ENSG00000144744	69054716	69080408	3	25693
ENSG00000081307	132654446	132679794	3	25349
ENSG00000221983	18571730	18577550	19	5821
ENSG00000134882	99200758	99386504	13	185747
ENSG00000153443	4608883	4615027	16	6145
ENSG00000165006	34179005	34252523	9	73519
ENSG00000143569	154220179	154271510	1	51332
ENSG00000170315	16380667	16382745	17	2079
ENSG00000150991	124911604	124917368	12	5765
ENSG00000077721	119474802	119591083	X	116282
ENSG00000119048	134371184	134393959	5	22776
ENSG00000131508	139526431	139628434	5	102004
ENSG00000109332	102793516	102869287	4	75772
ENSG00000078967	43926436	43956136	7	29701
ENSG00000170142	23805955	23891640	3	85686
ENSG00000182247	23203020	23591794	3	388775
ENSG00000170035	180967248	181076585	2	109338
ENSG00000184182	237966827	238045486	2	78660
ENSG00000184787	44768580	44801826	21	33247
ENSG00000186591	129830732	129952977	7	122246
ENSG00000103275	1291357	1327018	16	35662
ENSG00000198833	89326608	89352902	6	26295
ENSG00000160087	1253907	1274477	1	20571
ENSG00000078140	39698109	39782792	4	84684
ENSG00000185651	21549447	21624034	22	74588
ENSG00000130725	58555709	58558954	19	3246
ENSG00000177889	93405673	93442258	12	36586
ENSG00000276380	143884071	143885255	X	1185
ENSG00000292243	169154	170343	HSCHRX_2_CTG14	1190
ENSG00000160714	154548550	154559028	1	10479
ENSG00000107341	33817160	33920399	9	103240
ENSG00000244687	50081122	50115959	20	34838
ENSG00000169139	48008410	48064708	8	56299
ENSG00000104343	73780097	73878910	8	98814
ENSG00000159202	48908398	48929056	17	20659
ENSG00000114062	25333728	25439092	15	105365
ENSG00000151148	109477402	109536705	12	59304
ENSG00000009335	157138922	157269372	7	130451
ENSG00000110344	118359587	118399211	11	39625
ENSG00000130939	10032832	10181244	1	148413
ENSG00000103353	23557721	23574394	16	16674
ENSG00000120942	11273198	11296049	1	22852
ENSG00000122042	29764371	29850617	13	86247
ENSG00000102178	154483717	154486615	X	2899
ENSG00000198258	9827892	9830137	19	2246
ENSG00000288408	275246	290451	HG2198_PATCH	15206
ENSG00000138629	74445187	74461182	15	15996
ENSG00000185019	3107573	3160196	20	52624
ENSG00000153560	33388336	33441407	3	53072
ENSG00000135018	83657386	83707993	9	50608
ENSG00000188021	56563627	56567868	X	4242
ENSG00000160803	156035299	156053798	1	18500
ENSG00000024048	42563995	42693505	6	129511
ENSG00000278787	321618	343777	HSCHR14_7_CTG1	22160
ENSG00000012963	93207241	93229215	14	21975
ENSG00000165886	97498913	97571206	10	72294
ENSG00000108312	44205033	44221626	17	16594
ENSG00000173960	23926788	24004909	2	78122
ENSG00000144224	135741631	135785063	2	43433
ENSG00000167671	4444999	4457794	19	12796
ENSG00000118939	75549483	75607472	13	57990
ENSG00000116750	193012246	193060080	1	47835
ENSG00000130717	131523786	131531280	9	7495
ENSG00000143179	165827586	165911618	1	84033
ENSG00000198276	63939828	63956480	20	16653
ENSG00000151116	18529607	18588747	11	59141
ENSG00000143222	161152776	161158856	1	6081
ENSG00000014123	96521595	96555276	6	33682
ENSG00000109775	185399527	185425979	4	26453
ENSG00000169764	63840950	63891590	2	50641
ENSG00000177169	131894621	131923161	12	28541
ENSG00000140474	74836116	74843346	15	7231
ENSG00000115446	98608434	98618515	2	10082
ENSG00000076248	109097572	109126725	12	29154
ENSG00000005007	18831905	18868232	19	36328
ENSG00000151461	11920020	12043170	10	123151
ENSG00000125351	119833808	119853083	X	19276
ENSG00000094841	75156388	75304885	X	148498
ENSG00000184076	29767369	29770413	22	3045
ENSG00000127540	1597154	1605500	19	8347
ENSG00000156467	96222947	96235564	8	12618
ENSG00000010256	48599002	48610976	3	11975
ENSG00000140740	21952636	21985391	16	32756
ENSG00000233954	15807169	15809348	1	2180
ENSG00000164405	132866626	132868847	5	2222
ENSG00000106608	43875894	43926411	7	50518
ENSG00000105176	29923644	30016612	19	92969
ENSG00000167118	128371349	128392016	9	20668
ENSG00000126088	45010950	45015575	1	4626
ENSG00000188690	125784980	125823288	10	38309
ENSG00000103005	57999546	58021618	16	22073
ENSG00000053501	17215346	17220237	19	4892
ENSG00000158773	161039249	161045977	1	6729
ENSG00000105698	35268962	35279821	19	10860
ENSG00000103194	84699971	84779926	16	79956
ENSG00000101557	158351	214629	18	56279
ENSG00000291527	115363	145222	HG2219_PATCH	29860
ENSG00000156256	29024629	29054493	21	29865
ENSG00000172046	49108046	49120938	3	12893
ENSG00000124422	20999596	21043760	17	44165
ENSG00000155313	15729925	15880064	21	150140
ENSG00000273820	49879484	49882558	X	3075
ENSG00000077254	77694725	77759884	1	65160
ENSG00000170185	143184917	143225212	4	40296
ENSG00000168883	85602856	85657710	2	54855
ENSG00000114316	49277144	49340712	3	63569
ENSG00000170242	11841423	11961887	11	120465
ENSG00000111667	6852122	6866632	12	14511
ENSG00000187555	8892097	8975328	16	83232
ENSG00000138592	50424372	50514421	15	90050
ENSG00000124486	41085431	41236579	X	151149
ENSG00000156697	129906121	129929761	X	23641
ENSG00000253797	52024691	52033600	13	8910
ENSG00000164338	73565443	73583380	5	17938
ENSG00000147679	116766505	116849463	8	82959
ENSG00000132467	70688532	70690551	4	2020
ENSG00000108651	31860904	31901746	17	40843
ENSG00000115652	106093303	106194365	2	101063
ENSG00000126756	47651792	47659187	X	7396
ENSG00000103043	70687439	70801173	16	113735
ENSG00000049245	7771296	7781432	1	10137
ENSG00000168899	85584431	85593406	2	8976
ENSG00000101558	9913916	9960021	18	46106
ENSG00000124164	58389119	58451101	20	61983
ENSG00000236178	2393951	2406057	HSCHR6_MHC_COX_CTG1	12107
ENSG00000230985	2170509	2182776	HSCHR6_MHC_DBB_CTG1	12268
ENSG00000234032	2258352	2270615	HSCHR6_MHC_MCF_CTG1	12264
ENSG00000223494	2224441	2236697	HSCHR6_MHC_MANN_CTG1	12257
ENSG00000206476	2169371	2181636	HSCHR6_MHC_QBL_CTG1	12266
ENSG00000137411	30914205	30926484	6	12280
ENSG00000155959	155197007	155239841	X	42835
ENSG00000165280	35053928	35072671	9	18744
ENSG00000078668	42391624	42405937	8	14314
ENSG00000028203	95217746	95302799	12	85054
ENSG00000160131	151396515	151409364	X	12850
ENSG00000215305	2840689	2866800	20	26112
ENSG00000104142	40894415	40903975	15	9561
ENSG00000131475	42773449	42779599	17	6151
ENSG00000122958	69123512	69174412	10	50901
ENSG00000151502	134224613	134247794	11	23182
ENSG00000285339	154203	159165	HG2419_PATCH	4963
ENSG00000160948	144423601	144429499	8	5899
ENSG00000111237	110491083	110502111	12	11029
ENSG00000139719	122229564	122266502	12	36939
ENSG00000136100	52412602	52450684	13	38083
ENSG00000155975	17246896	17302707	8	55812
ENSG00000132612	69311336	69326939	16	15604
ENSG00000149823	65089324	65111862	11	22539
ENSG00000236014	4698976	4720728	HSCHR6_MHC_SSTO_CTG1	21753
ENSG00000228425	4493784	4515561	HSCHR6_MHC_DBB_CTG1	21778
ENSG00000225590	4661769	4683528	HSCHR6_MHC_COX_CTG1	21760
ENSG00000223618	4669733	4671432	HSCHR6_MHC_MANN_CTG1	1700
ENSG00000224455	4686254	4708009	HSCHR6_MHC_MCF_CTG1	21756
ENSG00000206286	4444672	4466464	HSCHR6_MHC_QBL_CTG1	21793
ENSG00000223501	33250272	33272047	6	21776
ENSG00000283883	68145	281194	HG2285_HG106_HG2252_PATCH	213050
ENSG00000141252	508503	721717	17	213215
ENSG00000163159	151176304	151195321	1	19018
ENSG00000028116	57907606	58164001	2	256396
ENSG00000105053	49976127	50025946	19	49820
ENSG00000009844	142147162	142224685	6	77524
ENSG00000151532	112446998	112818744	10	371747
ENSG00000100568	67646904	67674903	14	28000
ENSG00000095787	28532493	28623112	10	90620
ENSG00000116874	119030284	119140673	1	110390
ENSG00000084463	14784582	14803500	12	18919
ENSG00000166272	102743948	102834516	10	90569
ENSG00000132471	75845699	75856507	17	10809
ENSG00000120688	41061509	41084006	13	22498
ENSG00000071127	10068089	10116988	4	48900
ENSG00000138442	202874261	203014798	2	140538
ENSG00000101940	48589838	48608869	X	19032
ENSG00000065268	984294	998438	19	14145
ENSG00000140153	102139503	102224847	14	85345
ENSG00000127580	684621	690444	16	5824
ENSG00000176473	100376418	100530306	14	153889
ENSG00000162923	224385146	224437033	1	51888
ENSG00000065183	117929063	117966543	1	37481
ENSG00000136709	127701027	127811187	2	110161
ENSG00000134987	111092303	111130502	5	38200
ENSG00000164253	77425970	77620611	5	194642
ENSG00000163811	28894638	28948223	2	53586
ENSG00000131725	118345968	118450285	X	104318
ENSG00000292221	233384	260121	HSCHRX_3_CTG3	26738
ENSG00000196998	49074433	49101203	X	26771
ENSG00000141580	82614562	82648553	17	33992
ENSG00000227057	33279108	33289247	6	10140
ENSG00000226916	4522622	4533045	HSCHR6_MHC_DBB_CTG1	10424
ENSG00000204221	4690589	4701012	HSCHR6_MHC_COX_CTG1	10424
ENSG00000236222	4715074	4725463	HSCHR6_MHC_MCF_CTG1	10390
ENSG00000206284	4473528	4483951	HSCHR6_MHC_QBL_CTG1	10424
ENSG00000120314	140664868	140674124	5	9257
ENSG00000103091	74871362	75000173	16	128812
ENSG00000196981	122411846	122416464	3	4619
ENSG00000178252	49007062	49015953	3	8892
ENSG00000082068	37379281	37753435	5	374155
ENSG00000291629	1131131	1146189	HG2280_PATCH	15059
ENSG00000177082	84639285	84654343	15	15059
ENSG00000133316	62832342	62842228	11	9887
ENSG00000115368	189441429	189479063	2	37635
ENSG00000116455	111439890	111449256	1	9367
ENSG00000276021	146551	168638	HSCHR17_1_CTG2	22088
ENSG00000167716	1716523	1738599	17	22077
ENSG00000105583	12668073	12669430	19	1358
ENSG00000140006	63597039	63642080	14	45042
ENSG00000142784	27233776	27308711	1	74936
ENSG00000157954	5190182	5233840	7	43659
ENSG00000011451	15419978	15449975	19	29998
ENSG00000141499	7686071	7703505	17	17435
ENSG00000124535	2765393	2786952	6	21560
ENSG00000176871	118032687	118062430	12	29744
ENSG00000146457	159716432	159756319	6	39888
ENSG00000123124	86342547	86478420	8	135874
ENSG00000198373	69762281	69944553	16	182273
ENSG00000101966	123859693	123913972	X	54280
ENSG00000136936	97674909	97697340	9	22432
ENSG00000154767	14145145	14178652	3	33508
ENSG00000108039	109864494	109923553	10	59060
ENSG00000082898	61476032	61538753	2	62722
ENSG00000130227	21919641	22006585	8	86945
ENSG00000184575	64404168	64451129	12	46962
ENSG00000079246	216107464	216206303	2	98840
ENSG00000196419	41620786	41664087	22	43302
ENSG00000015532	50346080	50363138	17	17059
ENSG00000015153	42157104	42238349	12	81246
ENSG00000139131	32727490	32755906	12	28417
ENSG00000174851	66284572	66289184	11	4613
ENSG00000167645	38303558	38317273	19	13716
ENSG00000058799	53847531	53890683	1	43153
ENSG00000137207	43511821	43516985	6	5165
ENSG00000119820	32277868	32316594	2	38727
ENSG00000145817	144158162	144170714	5	12553
ENSG00000181704	68498562	68537282	X	38721
ENSG00000106636	44200959	44214294	7	13336
ENSG00000136758	27110088	27155266	10	45179
ENSG00000175155	59331655	59401729	17	70075
ENSG00000196449	37802945	37808208	1	5264
ENSG00000275272	4029	43731	HSCHR4_1_CTG9	39703
ENSG00000083896	68310387	68350098	4	39712
ENSG00000149658	63195429	63216139	20	20711
ENSG00000198492	28736621	28769784	1	33164
ENSG00000185728	63168553	63212786	8	44234
ENSG00000166913	44885676	44908532	20	22857
ENSG00000274474	286301	342404	HSCHR17_2_CTG2	56104
ENSG00000108953	1344275	1400255	17	55981
ENSG00000100811	100238298	100282788	14	44491
ENSG00000163374	155659446	155689334	1	29889
ENSG00000100426	49853827	49897383	22	43557
ENSG00000257315	203795623	203854124	1	58502
ENSG00000126804	64502152	64533690	14	31539
ENSG00000205189	80485596	80526265	8	40670
ENSG00000066422	101648889	101677135	3	28247
ENSG00000198081	5288863	5297053	18	8191
ENSG00000116809	15940403	15976132	1	35730
ENSG00000179456	244048547	244057476	1	8930
ENSG00000173276	41986831	42010387	21	23557
ENSG00000089775	64449106	64505232	14	56127
ENSG00000177485	120250752	120259741	X	8990
ENSG00000166860	56998836	57006546	12	7711
ENSG00000196323	130226677	130314917	11	88241
ENSG00000119574	58513530	58538911	19	25382
ENSG00000168795	37437687	37468850	9	31164
ENSG00000186130	122908053	122913323	9	5271
ENSG00000178951	4043303	4067636	19	24334
ENSG00000176261	32600172	32650969	1	50798
ENSG00000135482	56118256	56127514	12	9259
ENSG00000058673	203795623	203854999	1	59377
ENSG00000123200	45954364	46052781	13	98418
ENSG00000065548	186486222	186511929	2	25708
ENSG00000158545	88570403	88631964	16	61562
ENSG00000282684	26297	31493	HSCHR8_3_CTG7	5197
ENSG00000014164	143437655	143541455	8	103801
ENSG00000122299	11750586	11797258	16	46673
ENSG00000100403	41301457	41360155	22	58699
ENSG00000155329	132996985	133026604	5	29620
ENSG00000247315	297570	300321	20	2752
ENSG00000147905	37120478	37358177	9	237700
ENSG00000131732	81301583	81313766	5	12184
ENSG00000139168	42312086	42326257	12	14172
ENSG00000175048	157381133	157678157	6	297025
ENSG00000171307	97446142	97457370	10	11229
ENSG00000104219	17155974	17224799	8	68826
ENSG00000163812	44915257	44976185	3	60929
ENSG00000136247	6577405	6589374	7	11970
ENSG00000156599	57667433	57701190	11	33758
ENSG00000099904	20129456	20148007	22	18552
ENSG00000104231	81701313	81732903	8	31591
ENSG00000158552	219195237	219209651	2	14415
ENSG00000156639	37819429	38154624	6	335196
ENSG00000107372	72351412	72365328	9	13917
ENSG00000086666	80058894	80140292	15	81399
ENSG00000186660	58578476	58621550	11	43075
ENSG00000162300	65084210	65088398	11	4189
ENSG00000056097	32354350	32444761	5	90412
ENSG00000165861	72969451	73027131	14	57681
ENSG00000166140	40807086	40815084	15	7999
ENSG00000155256	97737117	97760907	10	23791
ENSG00000197114	63707353	63736150	20	28798
ENSG00000165156	123248451	123275541	8	27091
ENSG00000259305	123226189	123274284	8	48096
ENSG00000178764	122781311	122974514	8	193204
ENSG00000174306	41178448	41317731	20	139284
ENSG00000106261	100015570	100041689	7	26120
ENSG00000146007	140698680	140706686	5	8007
ENSG00000172667	178960121	179072323	3	112203
ENSG00000100319	29728138	29767084	22	38947
ENSG00000084073	40258041	40294180	1	36140
ENSG00000121741	19958677	20091829	13	133153
ENSG00000015171	130088	254638	10	124551
ENSG00000197961	9560329	9584504	19	24176
ENSG00000172262	43065176	43192021	5	126846
ENSG00000213762	57614233	57624724	19	10492
ENSG00000197008	64794388	64833681	7	39294
ENSG00000115568	218633329	218659655	2	26327
ENSG00000166478	9460319	9529002	11	68684
ENSG00000167635	36214602	36238774	19	24173
ENSG00000103343	3401215	3409364	16	8150
ENSG00000197841	34734155	34745386	19	11232
ENSG00000136870	101398851	101410660	9	11810
ENSG00000005801	3339261	3379222	11	39962
ENSG00000281709	110242	173825	HG2066_PATCH	63584
ENSG00000186448	44584888	44648471	3	63584
ENSG00000010244	32350122	32381885	17	31764
ENSG00000165512	45000293	45005329	10	5037
ENSG00000167380	44165073	44178381	19	13309
ENSG00000167840	5105269	5123162	17	17894
ENSG00000172466	35332227	35345502	18	13276
ENSG00000171606	58183029	58213573	19	30545
ENSG00000198839	112206695	112356519	7	149825
ENSG00000137871	56630176	56734086	15	103911
ENSG00000162702	200404940	200410056	1	5117
ENSG00000166526	100064033	100082703	7	18671
ENSG00000169740	43643859	43649367	10	5509
ENSG00000181315	26634383	26659759	6	25377
ENSG00000162664	89995110	90035533	1	40424
ENSG00000109445	141220280	141234697	4	14418
ENSG00000198026	45948653	45972206	20	23554
ENSG00000189180	38010295	38065088	10	54794
ENSG00000088876	2481817	2525028	20	43212
ENSG00000197937	53124072	53159075	19	35004
ENSG00000075407	38094314	38150293	10	55980
ENSG00000126746	6666477	6689572	12	23096
ENSG00000160908	99473877	99504918	7	31042
ENSG00000186812	35240508	35267133	18	26626
ENSG00000197024	149126416	149183042	7	56627
ENSG00000175213	46701016	46705912	11	4897
ENSG00000147124	47444693	47483247	X	38555
ENSG00000119725	73886201	73932521	14	46321
ENSG00000133250	8509678	8514167	19	4490
ENSG00000105136	57487711	57496098	19	8388
ENSG00000183621	30820207	31032110	10	211904
ENSG00000167685	56132599	56160897	19	28299
ENSG00000083838	58474017	58481233	19	7217
ENSG00000180035	30378106	30400108	16	22003
ENSG00000198464	52297167	52325926	19	28760
ENSG00000177599	11797642	11809622	19	11981
ENSG00000081665	19761038	19821751	19	60714
ENSG00000168813	32345594	32387667	19	42074
ENSG00000163795	27377235	27380790	2	3556
ENSG00000177853	96129695	96205288	10	75594
ENSG00000167625	42216774	42228201	19	11428
ENSG00000171469	9604680	9622601	19	17922
ENSG00000105732	42068477	42081552	19	13076
ENSG00000124444	43596392	43601189	19	4798
ENSG00000218891	55576774	55580916	19	4143
ENSG00000213015	55635003	55643470	19	8468
ENSG00000166716	84748362	84806445	15	58084
ENSG00000142684	26169908	26170873	1	966
ENSG00000292232	63802	75965	HG401_PATCH	12164
ENSG00000167962	1997654	2009821	16	12168
ENSG00000177842	40477131	40518736	3	41606
ENSG00000173545	16451518	16465811	5	14294
ENSG00000276340	111843	131885	HSCHR8_3_CTG7	20043
ENSG00000183309	143635518	143656418	8	20901
ENSG00000075292	71276537	71437183	2	160647
ENSG00000121864	179323031	179338583	3	15553
ENSG00000167528	48337180	48351414	12	14235
ENSG00000122482	90915298	91022376	1	107079
ENSG00000198093	51889233	51905049	19	15817
ENSG00000175105	88058723	88144662	3	85940
ENSG00000197343	99558406	99576453	7	18048
ENSG00000179195	123971745	124015445	12	43701
ENSG00000167394	31060842	31074240	16	13399
ENSG00000171161	248838210	248849520	1	11311
ENSG00000143373	151281502	151292180	1	10679
ENSG00000229809	30569281	30572734	16	3454
ENSG00000164011	42846573	42852477	1	5905
ENSG00000147789	144826894	144847509	8	20616
ENSG00000120963	101177720	101207085	8	29366
ENSG00000182903	425815	499156	4	73342
ENSG00000139651	53180694	53195142	12	14449
ENSG00000065029	35258909	35295985	6	37077
ENSG00000169951	30553764	30558374	16	4611
ENSG00000198146	34978341	34989479	15	11139
ENSG00000196453	149431363	149461062	7	29700
ENSG00000142409	56087366	56121295	19	33930
ENSG00000204524	57240632	57262728	19	22097
ENSG00000204514	57848731	57889074	19	40344
ENSG00000198783	34961540	34963777	17	2238
ENSG00000261221	55605638	55617269	19	11632
ENSG00000167232	23304991	23395501	19	90511
ENSG00000106400	101218161	101224190	7	6030
ENSG00000278574	721533	734214	HSCHR17_7_CTG4	12682
ENSG00000273611	36486629	36499310	17	12682
ENSG00000019995	124942123	124988189	10	46067
ENSG00000132485	71063251	71081289	1	18039
ENSG00000166529	100049772	100065044	7	15273
ENSG00000140265	43357920	43371048	15	13129
ENSG00000140987	3382081	3401065	16	18985
ENSG00000168612	45881227	45885266	20	4040
ENSG00000214941	15976560	15999717	17	23158
ENSG00000214655	73785606	73801797	10	16192
ENSG00000086827	113733183	113773746	11	40564
ENSG00000198205	57905430	57910458	X	5029
ENSG00000198455	57592011	57597477	X	5467
ENSG00000036549	77562416	77683422	1	121007
