HGNC symbol	UniProtKB/Swiss-Prot ID	Gene stable ID	Transcript stable ID	Protein stable ID
ZDHHC16		ENSG00000171307	ENST00000951312	ENSP00000621371
ARHGDIA	P52565	ENSG00000141522	ENST00000541078	ENSP00000441348
ZDHHC16		ENSG00000171307	ENST00000951313	ENSP00000621372
ZDHHC16		ENSG00000171307	ENST00000951314	ENSP00000621373
ZDHHC16		ENSG00000171307	ENST00000951315	ENSP00000621374
MED16		ENSG00000175221	ENST00000606248	ENSP00000475528
MED16		ENSG00000175221	ENST00000586017	ENSP00000465762
MED16		ENSG00000175221	ENST00000592943	ENSP00000466868
MED16		ENSG00000175221	ENST00000606828	ENSP00000480766
MED16		ENSG00000175221	ENST00000592373	ENSP00000465823
MED16		ENSG00000175221	ENST00000586342	ENSP00000465827
MED16		ENSG00000175221	ENST00000946172	ENSP00000616231
MED16		ENSG00000175221	ENST00000946173	ENSP00000616232
ARHGDIA	P52565	ENSG00000141522	ENST00000269321	ENSP00000269321
MED16		ENSG00000175221	ENST00000946174	ENSP00000616233
MED16		ENSG00000175221	ENST00000946175	ENSP00000616234
ARHGDIA	P52565	ENSG00000141522	ENST00000400721	ENSP00000383556
ARHGDIA		ENSG00000141522	ENST00000584461	ENSP00000463939
ARHGDIA	P52565	ENSG00000141522	ENST00000580685	ENSP00000464205
ARHGDIA		ENSG00000141522	ENST00000579121	ENSP00000462960
ARHGDIA		ENSG00000141522	ENST00000581876	ENSP00000461956
ARHGDIA		ENSG00000141522	ENST00000583868	ENSP00000462209
ARHGDIA		ENSG00000141522	ENST00000580033	ENSP00000463530
ARHGDIA		ENSG00000141522	ENST00000578351	ENSP00000462323
MRPS35	P82673	ENSG00000061794	ENST00000081029	ENSP00000081029
MRPS35	P82673	ENSG00000061794	ENST00000538315	ENSP00000445390
MRPS35		ENSG00000061794	ENST00000542791	ENSP00000437991
ARHGDIA		ENSG00000141522	ENST00000877198	ENSP00000547257
ARHGDIA		ENSG00000141522	ENST00000877199	ENSP00000547258
MRPS35		ENSG00000061794	ENST00000542199	ENSP00000442137
ARHGDIA		ENSG00000141522	ENST00000877200	ENSP00000547259
MRPS35		ENSG00000061794	ENST00000898975	ENSP00000569034
ARHGDIA		ENSG00000141522	ENST00000877201	ENSP00000547260
MRPS35		ENSG00000061794	ENST00000898976	ENSP00000569035
MRPS35		ENSG00000061794	ENST00000898977	ENSP00000569036
MRPS35		ENSG00000061794	ENST00000898978	ENSP00000569037
MRPS35		ENSG00000061794	ENST00000939666	ENSP00000609725
MRPS35		ENSG00000061794	ENST00000939667	ENSP00000609726
MRPS35		ENSG00000061794	ENST00000939668	ENSP00000609727
MRPS35		ENSG00000061794	ENST00000942831	ENSP00000612890
SCRIB	Q14160	ENSG00000180900	ENST00000320476	ENSP00000322938
SCRIB		ENSG00000180900	ENST00000674084	ENSP00000501177
SCRIB		ENSG00000180900	ENST00000526832	ENSP00000431519
SCRIB	Q14160	ENSG00000180900	ENST00000356994	ENSP00000349486
SCRIB	Q14160	ENSG00000180900	ENST00000377533	ENSP00000366756
SCRIB		ENSG00000180900	ENST00000674065	ENSP00000500991
SCRIB		ENSG00000180900	ENST00000531942	ENSP00000433546
SCRIB		ENSG00000180900	ENST00000921483	ENSP00000591542
SCRIB		ENSG00000180900	ENST00000956151	ENSP00000626210
SCRIB		ENSG00000180900	ENST00000956152	ENSP00000626211
SCRIB		ENSG00000180900	ENST00000956153	ENSP00000626212
COA5	Q86WW8	ENSG00000183513	ENST00000328709	ENSP00000330730
NEK4	P51957	ENSG00000114904	ENST00000233027	ENSP00000233027
COA5		ENSG00000183513	ENST00000409997	ENSP00000386934
COA5		ENSG00000183513	ENST00000917722	ENSP00000587781
COA5		ENSG00000183513	ENST00000917723	ENSP00000587782
NEK4	P51957	ENSG00000114904	ENST00000535191	ENSP00000437703
COA5		ENSG00000183513	ENST00000917724	ENSP00000587783
ZHX1	Q9UKY1	ENSG00000165156	ENST00000297857	ENSP00000297857
NEK4	P51957	ENSG00000114904	ENST00000383721	ENSP00000373227
ZHX1	Q9UKY1	ENSG00000165156	ENST00000395571	ENSP00000378938
NEK4		ENSG00000114904	ENST00000461689	ENSP00000419666
ZHX1	Q9UKY1	ENSG00000165156	ENST00000522655	ENSP00000428821
NEK4		ENSG00000114904	ENST00000487068	ENSP00000420231
ZNF513	Q8N8E2	ENSG00000163795	ENST00000407879	ENSP00000384874
ZHX1		ENSG00000165156	ENST00000602651	ENSP00000475324
NEK4		ENSG00000114904	ENST00000496822	ENSP00000417119
NEK4		ENSG00000114904	ENST00000862198	ENSP00000532257
ZNF513	Q8N8E2	ENSG00000163795	ENST00000323703	ENSP00000318373
NEK4		ENSG00000114904	ENST00000862199	ENSP00000532258
NEK4		ENSG00000114904	ENST00000862200	ENSP00000532259
ZHX1		ENSG00000165156	ENST00000863173	ENSP00000533232
ZNF513		ENSG00000163795	ENST00000436006	ENSP00000394226
NEK4		ENSG00000114904	ENST00000862201	ENSP00000532260
ZHX1		ENSG00000165156	ENST00000863174	ENSP00000533233
ZNF513		ENSG00000163795	ENST00000917778	ENSP00000587837
NEK4		ENSG00000114904	ENST00000862202	ENSP00000532261
ZHX1		ENSG00000165156	ENST00000863175	ENSP00000533234
ZHX1		ENSG00000165156	ENST00000863176	ENSP00000533235
NEK4		ENSG00000114904	ENST00000911340	ENSP00000581399
ZHX1		ENSG00000165156	ENST00000863177	ENSP00000533236
NEK4		ENSG00000114904	ENST00000911341	ENSP00000581400
ZHX1		ENSG00000165156	ENST00000863178	ENSP00000533237
ZHX1		ENSG00000165156	ENST00000863179	ENSP00000533238
NEK4		ENSG00000114904	ENST00000911342	ENSP00000581401
ZHX1		ENSG00000165156	ENST00000863180	ENSP00000533239
NEK4		ENSG00000114904	ENST00000944571	ENSP00000614630
ZHX1		ENSG00000165156	ENST00000863181	ENSP00000533240
NEK4		ENSG00000114904	ENST00000944572	ENSP00000614631
ZHX1		ENSG00000165156	ENST00000863182	ENSP00000533241
ZHX1		ENSG00000165156	ENST00000863183	ENSP00000533242
NEK4		ENSG00000114904	ENST00000944573	ENSP00000614632
ZHX1		ENSG00000165156	ENST00000863184	ENSP00000533243
ZHX1		ENSG00000165156	ENST00000863185	ENSP00000533244
NEK4		ENSG00000114904	ENST00000944574	ENSP00000614633
ZHX1		ENSG00000165156	ENST00000956169	ENSP00000626228
ZHX1		ENSG00000165156	ENST00000956170	ENSP00000626229
NEK4		ENSG00000114904	ENST00000944575	ENSP00000614634
ZHX1		ENSG00000165156	ENST00000956171	ENSP00000626230
ZHX1		ENSG00000165156	ENST00000956172	ENSP00000626231
NEK4		ENSG00000114904	ENST00000944576	ENSP00000614635
ZHX1		ENSG00000165156	ENST00000956173	ENSP00000626232
NEK4		ENSG00000114904	ENST00000944577	ENSP00000614636
POLR3GL	Q9BT43	ENSG00000121851	ENST00000369314	ENSP00000358320
POLR3GL		ENSG00000121851	ENST00000369313	ENSP00000358319
POLR3GL		ENSG00000121851	ENST00000855562	ENSP00000525621
POLR3GL		ENSG00000121851	ENST00000855563	ENSP00000525622
POLR3GL		ENSG00000121851	ENST00000855564	ENSP00000525623
EIF3G	O75821	ENSG00000130811	ENST00000253108	ENSP00000253108
EIF3G		ENSG00000130811	ENST00000593054	ENSP00000467187
EIF3G		ENSG00000130811	ENST00000589454	ENSP00000466860
EIF3G		ENSG00000130811	ENST00000587146	ENSP00000468159
EIF3G		ENSG00000130811	ENST00000588709	ENSP00000465882
EIF3G		ENSG00000130811	ENST00000593066	ENSP00000466943
CREG1		ENSG00000143162	ENST00000466652	ENSP00000496871
EIF3G		ENSG00000130811	ENST00000593095	ENSP00000465933
EIF3G		ENSG00000130811	ENST00000587993	ENSP00000468313
CREG1	O75629	ENSG00000143162	ENST00000370509	ENSP00000359540
CREG1		ENSG00000143162	ENST00000856000	ENSP00000526059
CREG1		ENSG00000143162	ENST00000856001	ENSP00000526060
CREG1		ENSG00000143162	ENST00000856002	ENSP00000526061
EIF3G		ENSG00000130811	ENST00000899262	ENSP00000569321
EIF3G		ENSG00000130811	ENST00000899263	ENSP00000569322
EIF3G		ENSG00000130811	ENST00000899264	ENSP00000569323
EIF3G		ENSG00000130811	ENST00000929480	ENSP00000599539
EIF3G		ENSG00000130811	ENST00000929481	ENSP00000599540
EIF3G		ENSG00000130811	ENST00000946252	ENSP00000616311
EIF3G		ENSG00000130811	ENST00000946253	ENSP00000616312
EIF3G		ENSG00000130811	ENST00000946254	ENSP00000616313
YTHDF2		ENSG00000198492	ENST00000474884	ENSP00000474446
YTHDF2	Q9Y5A9	ENSG00000198492	ENST00000542507	ENSP00000444660
YTHDF2	Q9Y5A9	ENSG00000198492	ENST00000373812	ENSP00000362918
FAM118B	Q9BPY3	ENSG00000197798	ENST00000533050	ENSP00000433343
YTHDF2	Q9Y5A9	ENSG00000198492	ENST00000541996	ENSP00000439394
FAM118B		ENSG00000197798	ENST00000528985	ENSP00000434952
SUPT5H		ENSG00000196235	ENST00000594990	ENSP00000471561
FAM118B		ENSG00000197798	ENST00000529731	ENSP00000432712
YTHDF2		ENSG00000198492	ENST00000496288	ENSP00000474784
YTHDF2		ENSG00000198492	ENST00000856190	ENSP00000526249
FAM118B		ENSG00000197798	ENST00000360194	ENSP00000353321
FAM118B		ENSG00000197798	ENST00000530043	ENSP00000437285
FAM118B		ENSG00000197798	ENST00000525338	ENSP00000435754
FAM118B		ENSG00000197798	ENST00000627851	ENSP00000487554
CANX	P27824	ENSG00000127022	ENST00000681674	ENSP00000505013
FAM118B		ENSG00000197798	ENST00000891477	ENSP00000561536
FAM118B		ENSG00000197798	ENST00000891478	ENSP00000561537
CANX	P27824	ENSG00000127022	ENST00000681712	ENSP00000506061
FAM118B		ENSG00000197798	ENST00000891479	ENSP00000561538
CANX	P27824	ENSG00000127022	ENST00000681903	ENSP00000506509
FAM118B		ENSG00000197798	ENST00000891480	ENSP00000561539
CANX		ENSG00000127022	ENST00000680406	ENSP00000505372
FAM118B		ENSG00000197798	ENST00000891481	ENSP00000561540
FAM118B		ENSG00000197798	ENST00000891482	ENSP00000561541
CANX	P27824	ENSG00000127022	ENST00000502296	ENSP00000424745
FAM118B		ENSG00000197798	ENST00000891483	ENSP00000561542
CANX	P27824	ENSG00000127022	ENST00000504734	ENSP00000424063
FAM118B		ENSG00000197798	ENST00000891484	ENSP00000561543
CANX	P27824	ENSG00000127022	ENST00000452673	ENSP00000391646
FAM118B		ENSG00000197798	ENST00000891485	ENSP00000561544
CANX		ENSG00000127022	ENST00000680614	ENSP00000504923
FAM118B		ENSG00000197798	ENST00000891486	ENSP00000561545
CANX		ENSG00000127022	ENST00000680812	ENSP00000505752
FAM118B		ENSG00000197798	ENST00000933494	ENSP00000603553
FAM118B		ENSG00000197798	ENST00000933495	ENSP00000603554
CANX		ENSG00000127022	ENST00000680504	ENSP00000505109
CANX		ENSG00000127022	ENST00000681265	ENSP00000506303
FAM118B		ENSG00000197798	ENST00000933496	ENSP00000603555
CANX		ENSG00000127022	ENST00000680894	ENSP00000505470
FAM118B		ENSG00000197798	ENST00000933497	ENSP00000603556
FAM118B		ENSG00000197798	ENST00000933498	ENSP00000603557
CANX		ENSG00000127022	ENST00000681894	ENSP00000506591
FAM118B		ENSG00000197798	ENST00000933499	ENSP00000603558
FAM118B		ENSG00000197798	ENST00000933500	ENSP00000603559
FAM118B		ENSG00000197798	ENST00000942845	ENSP00000612904
CANX		ENSG00000127022	ENST00000681504	ENSP00000505841
FAM118B		ENSG00000197798	ENST00000942846	ENSP00000612905
CANX		ENSG00000127022	ENST00000679642	ENSP00000505471
FAM118B		ENSG00000197798	ENST00000942847	ENSP00000612906
FAM118B		ENSG00000197798	ENST00000942848	ENSP00000612907
CANX		ENSG00000127022	ENST00000680985	ENSP00000505227
CANX		ENSG00000127022	ENST00000680837	ENSP00000504915
CANX	P27824	ENSG00000127022	ENST00000680827	ENSP00000506051
CANX		ENSG00000127022	ENST00000681576	ENSP00000506103
CANX		ENSG00000127022	ENST00000680984	ENSP00000506168
CANX	P27824	ENSG00000127022	ENST00000680042	ENSP00000505960
CANX		ENSG00000127022	ENST00000681762	ENSP00000506086
CANX	P27824	ENSG00000127022	ENST00000681476	ENSP00000506003
CANX	P27824	ENSG00000127022	ENST00000681072	ENSP00000505526
CANX	P27824	ENSG00000127022	ENST00000247461	ENSP00000247461
CANX		ENSG00000127022	ENST00000502673	ENSP00000421107
CANX	P27824	ENSG00000127022	ENST00000513246	ENSP00000421813
CANX	P27824	ENSG00000127022	ENST00000680618	ENSP00000506583
CANX	P27824	ENSG00000127022	ENST00000680092	ENSP00000505202
CANX	P27824	ENSG00000127022	ENST00000506654	ENSP00000426555
CANX		ENSG00000127022	ENST00000514032	ENSP00000427115
CANX	P27824	ENSG00000127022	ENST00000681733	ENSP00000506568
CANX		ENSG00000127022	ENST00000679471	ENSP00000505723
CANX		ENSG00000127022	ENST00000679527	ENSP00000506224
CANX	P27824	ENSG00000127022	ENST00000680006	ENSP00000505129
CANX		ENSG00000127022	ENST00000681398	ENSP00000505851
CANX		ENSG00000127022	ENST00000681431	ENSP00000505804
CANX	P27824	ENSG00000127022	ENST00000680013	ENSP00000506078
CANX		ENSG00000127022	ENST00000681076	ENSP00000505123
CANX	P27824	ENSG00000127022	ENST00000681168	ENSP00000506021
CANX	P27824	ENSG00000127022	ENST00000509563	ENSP00000421434
CANX		ENSG00000127022	ENST00000903537	ENSP00000573596
CANX		ENSG00000127022	ENST00000903538	ENSP00000573597
CANX		ENSG00000127022	ENST00000903539	ENSP00000573598
VEZT	Q9HBM0	ENSG00000028203	ENST00000550803	ENSP00000449056
CANX		ENSG00000127022	ENST00000903540	ENSP00000573599
CANX		ENSG00000127022	ENST00000903541	ENSP00000573600
CANX		ENSG00000127022	ENST00000903542	ENSP00000573601
CANX		ENSG00000127022	ENST00000903543	ENSP00000573602
CANX		ENSG00000127022	ENST00000903544	ENSP00000573603
CANX		ENSG00000127022	ENST00000903545	ENSP00000573604
CANX		ENSG00000127022	ENST00000903546	ENSP00000573605
CANX		ENSG00000127022	ENST00000903547	ENSP00000573606
CANX		ENSG00000127022	ENST00000903548	ENSP00000573607
CANX		ENSG00000127022	ENST00000903549	ENSP00000573608
CANX		ENSG00000127022	ENST00000938057	ENSP00000608116
CANX		ENSG00000127022	ENST00000938058	ENSP00000608117
CANX		ENSG00000127022	ENST00000938059	ENSP00000608118
SMC5	Q8IY18	ENSG00000198887	ENST00000361138	ENSP00000354957
CANX		ENSG00000127022	ENST00000938060	ENSP00000608119
CANX		ENSG00000127022	ENST00000938061	ENSP00000608120
CANX		ENSG00000127022	ENST00000938062	ENSP00000608121
CANX		ENSG00000127022	ENST00000938063	ENSP00000608122
CANX		ENSG00000127022	ENST00000938064	ENSP00000608123
CANX		ENSG00000127022	ENST00000938065	ENSP00000608124
SMC5		ENSG00000198887	ENST00000884400	ENSP00000554459
CANX		ENSG00000127022	ENST00000938066	ENSP00000608125
SMC5		ENSG00000198887	ENST00000884401	ENSP00000554460
CANX		ENSG00000127022	ENST00000938067	ENSP00000608126
SMC5		ENSG00000198887	ENST00000912972	ENSP00000583031
CANX		ENSG00000127022	ENST00000938068	ENSP00000608127
SMC5		ENSG00000198887	ENST00000912973	ENSP00000583032
CANX		ENSG00000127022	ENST00000938069	ENSP00000608128
CANX		ENSG00000127022	ENST00000938070	ENSP00000608129
SMC5		ENSG00000198887	ENST00000912974	ENSP00000583033
CANX		ENSG00000127022	ENST00000938071	ENSP00000608130
SMC5		ENSG00000198887	ENST00000912975	ENSP00000583034
CANX		ENSG00000127022	ENST00000938072	ENSP00000608131
SMC5		ENSG00000198887	ENST00000912976	ENSP00000583035
CANX		ENSG00000127022	ENST00000938073	ENSP00000608132
CANX		ENSG00000127022	ENST00000938074	ENSP00000608133
SMC5		ENSG00000198887	ENST00000912977	ENSP00000583036
CANX		ENSG00000127022	ENST00000938075	ENSP00000608134
SMC5		ENSG00000198887	ENST00000912978	ENSP00000583037
CANX		ENSG00000127022	ENST00000938076	ENSP00000608135
SMC5		ENSG00000198887	ENST00000912979	ENSP00000583038
CANX		ENSG00000127022	ENST00000938077	ENSP00000608136
CANX		ENSG00000127022	ENST00000949187	ENSP00000619246
SMC5		ENSG00000198887	ENST00000912980	ENSP00000583039
CANX		ENSG00000127022	ENST00000949188	ENSP00000619247
SMC5		ENSG00000198887	ENST00000955050	ENSP00000625109
CANX		ENSG00000127022	ENST00000949189	ENSP00000619248
CANX		ENSG00000127022	ENST00000949190	ENSP00000619249
SMC5		ENSG00000198887	ENST00000955051	ENSP00000625110
CANX		ENSG00000127022	ENST00000949191	ENSP00000619250
SMC5		ENSG00000198887	ENST00000955052	ENSP00000625111
CANX		ENSG00000127022	ENST00000949192	ENSP00000619251
SMC5		ENSG00000198887	ENST00000955053	ENSP00000625112
CANX		ENSG00000127022	ENST00000949193	ENSP00000619252
CANX		ENSG00000127022	ENST00000949194	ENSP00000619253
CANX		ENSG00000127022	ENST00000949195	ENSP00000619254
CANX		ENSG00000127022	ENST00000949196	ENSP00000619255
CANX		ENSG00000127022	ENST00000949197	ENSP00000619256
VEZT	Q9HBM0	ENSG00000028203	ENST00000436874	ENSP00000410083
VEZT		ENSG00000028203	ENST00000547611	ENSP00000447891
NKAP	Q8N5F7	ENSG00000101882	ENST00000371410	ENSP00000360464
NKAP		ENSG00000101882	ENST00000652253	ENSP00000498376
NKAP		ENSG00000101882	ENST00000934466	ENSP00000604525
NKAP		ENSG00000101882	ENST00000966801	ENSP00000636860
VEZT	Q9HBM0	ENSG00000028203	ENST00000547997	ENSP00000449346
VARS2		ENSG00000137411	ENST00000672801	ENSP00000500615
VEZT		ENSG00000028203	ENST00000549002	ENSP00000449591
VEZT	Q9HBM0	ENSG00000028203	ENST00000546557	ENSP00000447080
SUPT5H	O00267	ENSG00000196235	ENST00000599117	ENSP00000470252
METTL2B	Q6P1Q9	ENSG00000165055	ENST00000262432	ENSP00000262432
METTL2B		ENSG00000165055	ENST00000497665	ENSP00000417616
SUPT5H	O00267	ENSG00000196235	ENST00000402194	ENSP00000384505
METTL2B	Q6P1Q9	ENSG00000165055	ENST00000480046	ENSP00000418402
VARS2	Q5ST30	ENSG00000137411	ENST00000321897	ENSP00000316092
METTL2B		ENSG00000165055	ENST00000419443	ENSP00000405144
METTL2B		ENSG00000165055	ENST00000481392	ENSP00000418989
SUPT5H		ENSG00000196235	ENST00000601515	ENSP00000472675
METTL2B		ENSG00000165055	ENST00000880219	ENSP00000550278
DCTD		ENSG00000129187	ENST00000500813	ENSP00000425462
VARS2	Q5ST30	ENSG00000137411	ENST00000625423	ENSP00000485818
METTL2B		ENSG00000165055	ENST00000930216	ENSP00000600275
VARS2	Q5ST30	ENSG00000137411	ENST00000676266	ENSP00000502585
SUPT5H	O00267	ENSG00000196235	ENST00000432763	ENSP00000404029
SUPT5H		ENSG00000196235	ENST00000594729	ENSP00000470595
VARS2		ENSG00000137411	ENST00000428017	ENSP00000403749
SUPT5H	O00267	ENSG00000196235	ENST00000359191	ENSP00000352117
SUPT5H	O00267	ENSG00000196235	ENST00000598725	ENSP00000469090
VARS2	Q5ST30	ENSG00000137411	ENST00000541562	ENSP00000441000
VARS2		ENSG00000137411	ENST00000421263	ENSP00000416390
SUPT5H		ENSG00000196235	ENST00000593727	ENSP00000469915
VEZT		ENSG00000028203	ENST00000548838	ENSP00000448866
VEZT	Q9HBM0	ENSG00000028203	ENST00000547484	ENSP00000447010
VEZT		ENSG00000028203	ENST00000551472	ENSP00000449701
ARIH1	Q9Y4X5	ENSG00000166233	ENST00000379887	ENSP00000369217
ARIH1		ENSG00000166233	ENST00000570085	ENSP00000456746
UPRT		ENSG00000094841	ENST00000652605	ENSP00000498525
ARIH1		ENSG00000166233	ENST00000564062	ENSP00000454774
ZNF638		ENSG00000075292	ENST00000718085	ENSP00000520663
ZNF638		ENSG00000075292	ENST00000494621	ENSP00000485618
VEZT	Q9HBM0	ENSG00000028203	ENST00000548455	ENSP00000447044
ARIH1		ENSG00000166233	ENST00000561770	ENSP00000457767
SUPT5H		ENSG00000196235	ENST00000917285	ENSP00000587344
ARIH1		ENSG00000166233	ENST00000562891	ENSP00000477687
VEZT		ENSG00000028203	ENST00000548822	ENSP00000448019
ARIH1		ENSG00000166233	ENST00000891024	ENSP00000561083
SUPT5H		ENSG00000196235	ENST00000946279	ENSP00000616338
ARIH1		ENSG00000166233	ENST00000915024	ENSP00000585083
VEZT	Q9HBM0	ENSG00000028203	ENST00000549624	ENSP00000448555
SUPT5H		ENSG00000196235	ENST00000946280	ENSP00000616339
ARIH1		ENSG00000166233	ENST00000915025	ENSP00000585084
VEZT		ENSG00000028203	ENST00000548245	ENSP00000446666
UPRT	Q96BW1	ENSG00000094841	ENST00000373383	ENSP00000362481
VARS2		ENSG00000137411	ENST00000897142	ENSP00000567201
ARIH1		ENSG00000166233	ENST00000915026	ENSP00000585085
VEZT	Q9HBM0	ENSG00000028203	ENST00000552660	ENSP00000447786
ARIH1		ENSG00000166233	ENST00000915027	ENSP00000585086
VARS2		ENSG00000137411	ENST00000897143	ENSP00000567202
VEZT		ENSG00000028203	ENST00000551039	ENSP00000448738
UPRT		ENSG00000094841	ENST00000373379	ENSP00000362477
ARIH1		ENSG00000166233	ENST00000954374	ENSP00000624433
VEZT		ENSG00000028203	ENST00000551994	ENSP00000448724
VARS2		ENSG00000137411	ENST00000924206	ENSP00000594265
ARIH1		ENSG00000166233	ENST00000954375	ENSP00000624434
VEZT		ENSG00000028203	ENST00000552821	ENSP00000447633
VEZT		ENSG00000028203	ENST00000548371	ENSP00000447468
VARS2		ENSG00000137411	ENST00000924207	ENSP00000594266
VARS2		ENSG00000137411	ENST00000924208	ENSP00000594267
UPRT	Q96BW1	ENSG00000094841	ENST00000462237	ENSP00000433987
VARS2		ENSG00000137411	ENST00000947399	ENSP00000617458
UPRT		ENSG00000094841	ENST00000373373	ENSP00000362471
UPRT		ENSG00000094841	ENST00000530743	ENSP00000434037
VEZT		ENSG00000028203	ENST00000551311	ENSP00000450009
UPRT		ENSG00000094841	ENST00000924922	ENSP00000594981
VEZT		ENSG00000028203	ENST00000546445	ENSP00000447151
UPRT		ENSG00000094841	ENST00000966884	ENSP00000636943
VEZT		ENSG00000028203	ENST00000397792	ENSP00000380894
VEZT		ENSG00000028203	ENST00000851270	ENSP00000521329
VEZT		ENSG00000028203	ENST00000851271	ENSP00000521330
VEZT		ENSG00000028203	ENST00000851272	ENSP00000521331
VEZT		ENSG00000028203	ENST00000918113	ENSP00000588172
VEZT		ENSG00000028203	ENST00000918114	ENSP00000588173
VEZT		ENSG00000028203	ENST00000918115	ENSP00000588174
VEZT		ENSG00000028203	ENST00000943053	ENSP00000613112
VEZT		ENSG00000028203	ENST00000943054	ENSP00000613113
DCTD	P32321	ENSG00000129187	ENST00000438320	ENSP00000398194
VEZT		ENSG00000028203	ENST00000943055	ENSP00000613114
VEZT		ENSG00000028203	ENST00000943056	ENSP00000613115
DCTD	P32321	ENSG00000129187	ENST00000357067	ENSP00000349576
DCTD		ENSG00000129187	ENST00000507543	ENSP00000422386
DCTD		ENSG00000129187	ENST00000507631	ENSP00000425287
DCTD	P32321	ENSG00000129187	ENST00000510370	ENSP00000424017
DCTD		ENSG00000129187	ENST00000503182	ENSP00000422662
DCTD		ENSG00000129187	ENST00000510307	ENSP00000424050
DCTD		ENSG00000129187	ENST00000512766	ENSP00000423182
DCTD		ENSG00000129187	ENST00000514754	ENSP00000423894
DCTD		ENSG00000129187	ENST00000513348	ENSP00000425904
DCTD		ENSG00000129187	ENST00000503820	ENSP00000421792
DCTD		ENSG00000129187	ENST00000509757	ENSP00000423498
DCTD		ENSG00000129187	ENST00000509218	ENSP00000427470
DCTD		ENSG00000129187	ENST00000503988	ENSP00000422729
DCTD		ENSG00000129187	ENST00000508994	ENSP00000427282
DCTD		ENSG00000129187	ENST00000908122	ENSP00000578181
DCTD		ENSG00000129187	ENST00000908123	ENSP00000578182
DCTD		ENSG00000129187	ENST00000908124	ENSP00000578183
DCTD		ENSG00000129187	ENST00000908125	ENSP00000578184
DCTD		ENSG00000129187	ENST00000908126	ENSP00000578185
DCTD		ENSG00000129187	ENST00000908127	ENSP00000578186
DCTD		ENSG00000129187	ENST00000908128	ENSP00000578187
DCTD		ENSG00000129187	ENST00000908129	ENSP00000578188
DCTD		ENSG00000129187	ENST00000908130	ENSP00000578189
